Datetime,AAPL High,AAL High,AAP High,A High,ABBV High,ABT High,ACGL High,ACN High
2024-01-18 11:51:00-05:00,188.5800018310547,13.135100364685059,61.65999984741211,129.35499572753906,162.52999877929688,113.61000061035156,78.37000274658203,356.67401123046875
2024-01-18 11:52:00-05:00,188.60000610351562,13.137499809265137,61.68000030517578,129.41000366210938,162.5050048828125,113.62999725341797,78.4000015258789,356.80499267578125
2024-01-18 11:53:00-05:00,188.58999633789062,13.140000343322754,,129.35000610351562,162.50999450683594,113.64969635009766,78.41999816894531,356.885009765625
2024-01-18 11:54:00-05:00,188.60000610351562,13.130000114440918,61.70000076293945,129.42999267578125,162.5500030517578,113.62000274658203,78.40859985351562,356.864990234375
2024-01-18 11:55:00-05:00,188.6699981689453,13.135000228881836,61.720001220703125,129.52000427246094,162.5500030517578,113.63999938964844,78.40499877929688,356.8399963378906
2024-01-18 11:56:00-05:00,188.6699981689453,13.130000114440918,,129.52000427246094,162.58999633789062,113.62999725341797,78.3949966430664,356.8900146484375
2024-01-18 11:57:00-05:00,188.53500366210938,13.125,61.720001220703125,129.52000427246094,162.69000244140625,113.6500015258789,78.41000366210938,356.8349914550781
2024-01-18 11:58:00-05:00,188.53500366210938,13.129899978637695,61.75,129.5050048828125,162.67999267578125,113.68000030517578,78.41000366210938,356.7900085449219
2024-01-18 11:59:00-05:00,188.53500366210938,13.119999885559082,61.720001220703125,129.5500030517578,162.6699981689453,113.68000030517578,78.38500213623047,356.75
2024-01-18 12:00:00-05:00,188.52999877929688,13.10420036315918,61.72999954223633,129.4199981689453,162.5399932861328,113.58999633789062,78.36499786376953,356.6400146484375
2024-01-18 12:01:00-05:00,188.33999633789062,13.079999923706055,61.720001220703125,129.27999877929688,162.5399932861328,113.52999877929688,78.30000305175781,356.2699890136719
2024-01-18 12:02:00-05:00,188.28990173339844,13.069899559020996,61.63999938964844,129.27999877929688,162.4600067138672,113.51000213623047,78.33999633789062,356.0400085449219
2024-01-18 12:03:00-05:00,188.13999938964844,13.069999694824219,61.619998931884766,129.2899932861328,162.49000549316406,113.5199966430664,78.34500122070312,356.1400146484375
2024-01-18 12:04:00-05:00,188.1300048828125,13.07509994506836,61.56999969482422,129.1300048828125,162.5500030517578,113.5,78.29000091552734,355.8699951171875
2024-01-18 12:05:00-05:00,188.08999633789062,13.079999923706055,61.54999923706055,129.0749969482422,162.5500030517578,113.55000305175781,78.37999725341797,355.7099914550781
2024-01-18 12:06:00-05:00,188.1999053955078,13.100000381469727,61.53499984741211,129.1199951171875,162.51499938964844,113.53500366210938,78.37000274658203,355.8299865722656
2024-01-18 12:07:00-05:00,188.2100067138672,13.11989974975586,61.540000915527344,129.1024932861328,162.53500366210938,113.48999786376953,78.30500030517578,355.7250061035156
2024-01-18 12:08:00-05:00,188.1699981689453,13.104999542236328,61.540000915527344,129.31500244140625,162.5500030517578,113.54000091552734,78.31199645996094,355.8299865722656
2024-01-18 12:09:00-05:00,188.1273956298828,13.109999656677246,61.599998474121094,129.3699951171875,162.57000732421875,113.61499786376953,78.30000305175781,356.0400085449219
2024-01-18 12:10:00-05:00,188.1750030517578,13.119999885559082,61.63999938964844,129.38999938964844,162.5800018310547,113.6500015258789,78.30000305175781,356.1099853515625
2024-01-18 12:11:00-05:00,188.0800018310547,13.130000114440918,61.540000915527344,129.31500244140625,162.59500122070312,113.62999725341797,78.31999969482422,356.0350036621094
2024-01-18 12:12:00-05:00,188.0,13.130000114440918,61.58000183105469,129.30999755859375,162.61500549316406,113.63999938964844,78.31999969482422,355.926513671875
2024-01-18 12:13:00-05:00,187.97549438476562,13.125,61.56999969482422,129.30999755859375,162.77999877929688,113.62000274658203,78.29000091552734,355.9800109863281
2024-01-18 12:14:00-05:00,187.97000122070312,13.15999984741211,61.58000183105469,129.41000366210938,162.8800048828125,113.6500015258789,78.30999755859375,356.1400146484375
2024-01-18 12:15:00-05:00,187.97000122070312,13.15999984741211,61.595001220703125,129.4199981689453,162.89999389648438,113.6500015258789,78.30999755859375,356.1600036621094
2024-01-18 12:16:00-05:00,187.88999938964844,13.170000076293945,61.54999923706055,129.52000427246094,162.9499969482422,113.66999816894531,78.33000183105469,356.2699890136719
2024-01-18 12:17:00-05:00,188.0500030517578,13.1899995803833,61.560001373291016,129.52999877929688,162.82000732421875,113.66999816894531,78.37000274658203,356.4100036621094
2024-01-18 12:18:00-05:00,187.9250030517578,13.180000305175781,61.5099983215332,129.55499267578125,162.86000061035156,113.5999984741211,78.36000061035156,356.3575134277344
2024-01-18 12:19:00-05:00,187.88760375976562,13.15999984741211,61.43000030517578,129.5,162.90170288085938,113.56999969482422,78.38999938964844,356.2449951171875
2024-01-18 12:20:00-05:00,187.89999389648438,13.15999984741211,61.43790054321289,129.6199951171875,162.8699951171875,113.56999969482422,78.3499984741211,356.3052978515625
2024-01-18 12:21:00-05:00,187.88999938964844,13.170000076293945,61.5,129.6199951171875,162.86000061035156,113.58000183105469,78.30000305175781,356.385009765625
2024-01-18 12:22:00-05:00,187.92999267578125,13.180000305175781,61.47999954223633,129.61000061035156,162.89010620117188,113.61000061035156,78.30999755859375,356.3699951171875
2024-01-18 12:23:00-05:00,187.875,13.159899711608887,61.45000076293945,129.5800018310547,162.88999938964844,113.6050033569336,78.30000305175781,356.489990234375
2024-01-18 12:24:00-05:00,187.8656005859375,13.15999984741211,61.415000915527344,129.51499938964844,162.89999389648438,113.61000061035156,78.26000213623047,356.5899963378906
2024-01-18 12:25:00-05:00,187.9600067138672,13.145000457763672,61.349998474121094,129.44500732421875,162.84500122070312,113.5999984741211,78.30500030517578,356.5400085449219
2024-01-18 12:26:00-05:00,187.95750427246094,13.149900436401367,61.37200164794922,129.5500030517578,162.83999633789062,113.57499694824219,78.3364028930664,356.5799865722656
2024-01-18 12:27:00-05:00,187.99000549316406,13.15999984741211,61.400001525878906,129.55499267578125,162.8350067138672,113.55999755859375,78.31999969482422,356.5199890136719
2024-01-18 12:28:00-05:00,187.98500061035156,13.154999732971191,61.380001068115234,129.60000610351562,162.75999450683594,113.52999877929688,78.33000183105469,356.510009765625
2024-01-18 12:29:00-05:00,187.94000244140625,13.140000343322754,61.349998474121094,129.61500549316406,162.74000549316406,113.52999877929688,78.33499908447266,356.510009765625
2024-01-18 12:30:00-05:00,187.92999267578125,13.139900207519531,61.29999923706055,129.63499450683594,162.72999572753906,113.5199966430664,78.33999633789062,356.56500244140625
2024-01-18 12:31:00-05:00,187.85000610351562,13.149999618530273,61.27000045776367,129.61000061035156,162.67999267578125,113.51000213623047,78.29000091552734,356.42999267578125
2024-01-18 12:32:00-05:00,187.75999450683594,13.145000457763672,61.22999954223633,129.6699981689453,162.7550048828125,113.54000091552734,78.30999755859375,356.4385070800781
2024-01-18 12:33:00-05:00,187.70660400390625,13.149999618530273,61.220001220703125,129.63499450683594,162.8699951171875,113.5199966430664,78.30999755859375,356.29998779296875
2024-01-18 12:34:00-05:00,187.67999267578125,13.145000457763672,61.20000076293945,129.59500122070312,162.91000366210938,113.51000213623047,78.30500030517578,356.29998779296875
2024-01-18 12:35:00-05:00,187.59820556640625,13.129899978637695,61.22489929199219,129.5749969482422,162.9600067138672,113.52999877929688,78.30500030517578,356.29998779296875
2024-01-18 12:36:00-05:00,187.6999969482422,13.119999885559082,61.2400016784668,129.63999938964844,162.99000549316406,113.51000213623047,78.29000091552734,356.5150146484375
2024-01-18 12:37:00-05:00,187.625,13.130000114440918,61.25,129.6699981689453,162.99000549316406,113.5199966430664,78.29000091552734,356.5150146484375
2024-01-18 12:38:00-05:00,187.66000366210938,13.137499809265137,61.31999969482422,129.77999877929688,163.03529357910156,113.5199966430664,78.34049987792969,356.67999267578125
2024-01-18 12:39:00-05:00,187.75999450683594,13.140000343322754,61.400001525878906,129.8350067138672,162.97000122070312,113.55500030517578,78.33499908447266,356.8399963378906
2024-01-18 12:40:00-05:00,187.80999755859375,13.147500038146973,61.39500045776367,129.8350067138672,163.02999877929688,113.55999755859375,78.29000091552734,356.8999938964844
2024-01-18 12:41:00-05:00,187.76499938964844,13.149999618530273,61.349998474121094,129.8350067138672,163.0605010986328,113.55000305175781,78.27999877929688,356.8500061035156
2024-01-18 12:42:00-05:00,187.75,13.149999618530273,61.349998474121094,129.82000732421875,163.07000732421875,113.55999755859375,78.30000305175781,356.769287109375
2024-01-18 12:43:00-05:00,187.74600219726562,13.149999618530273,61.349998474121094,129.84500122070312,163.00999450683594,113.55999755859375,,356.8299865722656
2024-01-18 12:44:00-05:00,187.75999450683594,13.154999732971191,,129.8000030517578,162.94500732421875,113.55000305175781,78.2750015258789,356.8800048828125
2024-01-18 12:45:00-05:00,187.80999755859375,13.149999618530273,61.3849983215332,129.83999633789062,163.02000427246094,113.55999755859375,78.33000183105469,357.0
2024-01-18 12:46:00-05:00,187.80999755859375,13.149999618530273,61.41999816894531,129.8300018310547,162.99000549316406,113.58000183105469,78.38999938964844,357.0
2024-01-18 12:47:00-05:00,187.86990356445312,13.149999618530273,61.420101165771484,129.82000732421875,162.96180725097656,113.58000183105469,78.37000274658203,356.875
2024-01-18 12:48:00-05:00,187.8625946044922,13.149999618530273,61.45000076293945,129.80999755859375,162.97999572753906,113.5999984741211,78.33499908447266,356.8800048828125
2024-01-18 12:49:00-05:00,187.86000061035156,13.145000457763672,61.435001373291016,129.86000061035156,162.94000244140625,113.61000061035156,78.33000183105469,356.8299865722656
2024-01-18 12:50:00-05:00,187.86000061035156,13.139900207519531,61.45000076293945,129.8300018310547,162.9499969482422,113.6500015258789,78.33000183105469,356.8349914550781
2024-01-18 12:51:00-05:00,187.8350067138672,13.140000343322754,61.459999084472656,,162.9149932861328,113.625,78.375,356.80499267578125
2024-01-18 12:52:00-05:00,187.85499572753906,13.149999618530273,61.41999816894531,129.7899932861328,162.8498992919922,113.62000274658203,78.37999725341797,356.8739929199219
2024-01-18 12:53:00-05:00,187.80999755859375,13.140000343322754,61.349998474121094,129.72999572753906,162.7449951171875,113.61000061035156,78.36000061035156,356.7699890136719
2024-01-18 12:54:00-05:00,187.8300018310547,13.156200408935547,61.3849983215332,129.8249969482422,162.67999267578125,113.56999969482422,78.3550033569336,356.70001220703125
2024-01-18 12:55:00-05:00,187.83999633789062,13.170000076293945,61.38100051879883,129.81500244140625,162.6699981689453,113.57080078125,78.37000274658203,356.82000732421875
